id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
6580676,564,Chondrocalcinosis,10061761,PT,15.555,12.169,9,52735,409,34903778
6580971,4830,Disease progression,10061818,PT,45.134,14.731,16,28573,108061,34820281
6494388,1945,Dystonia,10013983,PT,26.888,24.366,19,6029,10826,34940057
6587503,1771,Encephalitis fungal,10065170,PT,23.511,10.716,13,152978,178,34803762
6499618,230,Flushing,10016825,PT,35.028,18.856,53,13795,32367,34910716
6601369,2562,Product use issue,10076309,PT,18.051,10.84,214,173547,63002,34720168
6496179,1816,Eosinophilic myocarditis,10014961,PT,16.548,10.789,12,78004,540,34878375
6517123,2445,Liver disorder,10024670,PT,16.597,11.253,150,245626,32847,34678308
6589045,4190,Acute graft versus host disease in intestine,10066264,PT,43.803,15.556,25,22029,2683,34932194
6538464,1336,Rash maculo-papular,10037868,PT,12.708,10.589,39,97581,28412,34830899
6570663,4133,Pneumatosis intestinalis,10057030,PT,63.88,13.146,64,90609,3859,34862399
6472797,2553,Back pain,10003988,PT,120.376,12.638,419,50232,121370,34784910
6485309,242,Coronary artery disease,10011078,PT,56.347,14.072,13,68865,48292,34839761
6480323,4975,Cellulitis gangrenous,10007905,PT,21.779,11.799,13,174680,180,34782058
6563244,972,Malignant neoplasm progression,10051398,PT,47.433,11.194,74,76088,87972,34792797
6510810,2350,Hypotension,10021097,PT,11.733,10.757,169,37651,221480,34697631
6582191,2245,Immunosuppressant drug level decreased,10062014,PT,65.61,10.576,56,202584,1198,34753093
6550113,2054,Tobacco abuse,10043903,PT,12.04,11.041,17,303066,429,34653419
6464351,4392,Accidental overdose,10000381,PT,23.658,13.274,10,86217,20130,34850574
6566926,124,Exposure to toxic agent,10053487,PT,14.152,10.773,3,221633,3672,34731623
6571581,1802,Procedural complication,10057765,PT,22.7,14.328,22,27412,4261,34925236
6543635,3317,Shock,10040560,PT,78.318,14.791,54,294984,24125,34637768
6525058,1768,Nephrotic syndrome,10029164,PT,15.587,10.36,59,123512,7244,34826116
6524697,819,Neoplasm malignant,10028997,PT,111.063,33.749,72,10798,19833,34926228
6595824,5165,Seizure like phenomena,10071048,PT,29.538,28.462,10,8945,754,34947222
6496763,1189,Erythema,10015150,PT,20.1,18.172,66,51756,88714,34816395
6514359,4310,Intestinal ischaemia,10022680,PT,39.064,16.769,33,18926,7761,34930211
6486961,1679,Decreased activity,10011953,PT,16.296,15.397,14,14598,4373,34937946
6533130,1171,Platypnoea,10035550,PT,27.546,10.677,8,83182,32,34873709
6553056,1547,Venous pressure jugular increased,10047240,PT,64.878,10.108,40,137191,761,34818939
6521862,2392,Muscle rigidity,10028330,PT,109.178,17.813,66,16614,10452,34929799
6557197,380,Ischaemic cardiomyopathy,10048858,PT,49.113,10.892,109,193281,6280,34757261
6608864,842,COVID-19,10084268,PT,106.143,10.345,770,194644,76780,34684737
6569787,1393,Fluid intake reduced,10056291,PT,12.303,11.343,22,57665,3679,34895565
6565221,824,Impaired work ability,10052302,PT,19.196,11.565,19,302947,6911,34647054
6514687,1883,Iritis,10022955,PT,19.353,10.854,20,79961,1421,34875529
6477583,1906,Bronchiolitis,10006448,PT,13.489,10.183,42,183392,3134,34770363
6473208,2840,Benign prostatic hyperplasia,10004446,PT,19.642,10.849,209,315715,14286,34626721
6530727,1277,Pancytopenia,10033661,PT,174.933,19.113,224,16922,94933,34844852
6596070,1018,Parkinsonism hyperpyrexia syndrome,10071243,PT,29.031,24.202,6,6882,83,34949960
6570601,2387,Intestinal prolapse,10056990,PT,16.878,13.676,5,16496,130,34940300
6510389,2389,Hyponatraemia,10021036,PT,34.647,13.033,394,105791,82297,34768449
6601647,276,Product use in unapproved indication,10076476,PT,198.933,10.594,602,69563,116897,34769869
6468218,4512,Anger,10002368,PT,27.297,14.342,47,37224,11837,34907823
6585785,659,Incorrect dose administered,10064355,PT,18.532,10.515,53,95213,40462,34821203
6590577,2806,Surfactant protein increased,10067402,PT,16.042,10.191,4,85335,7,34871585
6602551,760,Vein rupture,10077110,PT,66.751,10.791,41,122419,873,34833598
6468738,1663,Anhidrosis,10002512,PT,36.577,23.668,6,1592,103,34955230
6604372,1129,Supine hypertension,10078932,PT,12.215,10.007,9,92174,350,34864398
6532920,1053,Platelet count decreased,10035528,PT,24.933,10.292,159,77279,119558,34759935
6493983,1019,Dyspnoea,10013968,PT,18.683,16.538,53,10192,376729,34569957
6520085,85,Metabolic acidosis,10027417,PT,32.507,10.955,75,134318,43605,34778933
6541466,4162,Rheumatoid lung,10039081,PT,23.025,18.242,10,14179,932,34941810
6544478,901,Skin necrosis,10040893,PT,41.231,17.11,26,12681,5827,34938397
6541221,1587,Rheumatoid arthritis,10039073,PT,34.14,10.931,113,205459,38125,34713234
6592167,2245,Oropharyngeal pain,10068319,PT,25.031,10.576,113,202527,35372,34718919
6480506,1393,Cerebral haemorrhage,10008111,PT,21.159,11.343,16,57671,34921,34864323
6501605,1539,Genital herpes,10018150,PT,22.918,12.369,13,48309,622,34907987
6604612,2711,Housebound,10079226,PT,58.053,10.442,23,102649,215,34854044
6484527,1423,Conjunctival haemorrhage,10010719,PT,12.977,12.313,18,46076,3037,34907800
6465368,4173,Acute stress disorder,10001084,PT,34.233,34.142,7,3831,170,34952923
6552709,522,Uveitis,10046851,PT,13.055,10.904,4,112562,7531,34836834
6573957,2720,Oxygen consumption increased,10059168,PT,221.173,23.102,74,35705,1292,34919860
6529204,722,Overweight,10033307,PT,55.403,14.944,53,147320,1837,34807721
6573067,1073,Vitamin B1 decreased,10058740,PT,33.274,19.335,10,13833,328,34942760
6589758,5157,Treatment failure,10066901,PT,39.169,13.62,9,49457,46688,34860777
6466583,4118,Alanine aminotransferase increased,10001551,PT,43.65,18.363,119,18887,80696,34857229
6491774,5089,Drug ineffective,10013709,PT,2200.161,23.759,2675,38692,454076,34461488
6563247,4993,Malignant neoplasm progression,10051398,PT,28.677,23.055,41,3720,88005,34865165
6537163,785,Pulmonary oedema,10037423,PT,144.676,15.623,157,20029,47372,34889373
6497402,26,Eye pain,10015958,PT,16.199,13.791,8,94231,13454,34849238
6588218,2373,Virologic failure,10065648,PT,204.408,12.42,119,84658,3361,34868793
6475763,26,Blood pressure fluctuation,10005746,PT,38.906,13.791,10,94229,25239,34837453
6511988,1125,Infection,10021789,PT,27.587,11.133,73,59884,90842,34806132
6479957,1300,Carotid artery stenosis,10007687,PT,13.566,11.309,24,46000,4995,34905912
6520815,4956,Migraine,10027599,PT,19.587,13.741,12,96566,17466,34842887
6533316,1751,Pleurisy,10035618,PT,60.575,11.207,136,328906,4585,34623304
6575909,2552,Transplant failure,10060872,PT,551.898,11.088,293,170943,3260,34782435
6517544,380,Loss of consciousness,10024855,PT,29.85,10.892,632,192758,82035,34681506
6466177,1982,Agitation neonatal,10001500,PT,22.537,12.115,22,108100,1074,34847735
6501238,105,Gastrointestinal haemorrhage,10017955,PT,14.27,10.861,414,209882,88063,34658572
6521607,1708,Mucosal inflammation,10028116,PT,71.925,14.231,104,21815,38518,34896494
6557309,4293,Nail bed bleeding,10048891,PT,10.355,10.273,12,204987,371,34751561
6469230,2803,Anxiety,10002855,PT,73.969,11.496,649,135321,98779,34722182
6482458,2068,Clonus,10009346,PT,13.732,11.533,19,53906,2731,34900275
6598262,1559,Drug reaction with eosinophilia and systemic symptoms,10073508,PT,19.392,13.919,17,60260,32995,34863659
6552610,4972,Urticaria,10046735,PT,778.571,20.792,607,38569,61770,34855985
6480783,5070,Cerebral venous thrombosis,10008138,PT,69.191,30.562,18,6616,736,34949561
6541390,722,Rheumatoid arthritis,10039073,PT,115.55,14.944,13,147360,38225,34771333
6565381,1709,Systemic mycosis,10052366,PT,52.805,14.899,30,45129,1543,34910229
6546194,124,Stevens-Johnson syndrome,10042033,PT,206.071,10.773,400,221236,18239,34717056
6523565,1475,Myoglobin blood increased,10028625,PT,72.77,11.817,46,43645,2977,34910263
6568522,4909,Stenotrophomonas infection,10054138,PT,28.183,16.444,17,21285,2093,34933536
6465930,4240,Agitation,10001497,PT,28.923,10.282,154,163355,57245,34736177
6472107,1112,Atrial fibrillation,10003658,PT,16.364,14.452,195,81487,122198,34753051
6597229,1985,Prerenal failure,10072370,PT,13.12,11.63,11,23368,2073,34931479
6496852,4802,Erythema nodosum,10015226,PT,22.927,17.889,12,17349,1382,34938188
6544463,2514,Skin necrosis,10040893,PT,23.676,11.554,30,36738,5823,34914340
6570398,824,Body height decreased,10056812,PT,76.302,11.565,127,302839,3716,34650249
6515501,1189,Joint swelling,10023232,PT,64.067,18.172,7,51815,59883,34845226
6607168,1164,Product prescribing error,10081770,PT,93.475,10.965,220,112858,22707,34821146
6557971,4184,Accelerated idioventricular rhythm,10049003,PT,17.546,15.939,6,24867,164,34931894
6604424,1393,Immune-mediated hepatitis,10078962,PT,21.145,11.343,22,57665,2193,34897051
6584414,4971,Macular scar,10063185,PT,90.184,30.67,15,13124,21,34943771
6574270,5319,Bacterial test positive,10059421,PT,301.68,40.931,62,1961,3031,34951877
6504349,2525,"Hallucination, visual",10019075,PT,16.813,14.306,4,56364,17787,34882776
6569715,1751,Tinea versicolour,10056131,PT,17.997,11.207,19,329023,322,34627567
6547625,960,Surgery,10042609,PT,21.64,14.221,4,84496,14153,34858278
6517196,1709,Liver disorder,10024670,PT,17.716,14.899,87,45072,32910,34878862
6503968,1949,Hair colour changes,10019030,PT,24.034,16.917,10,6406,1867,34948648
6490814,1985,Drug abuse,10013654,PT,29.045,11.63,15,23364,99081,34834471
6587177,269,Plasmablastic lymphoma,10065039,PT,57.995,11.108,24,77625,343,34878939
6527959,2813,Onychomycosis,10030338,PT,14.485,10.807,22,77778,2378,34876753
6495820,1709,Enterocolitis,10014893,PT,31.437,14.899,45,45114,7981,34903791
6588440,1725,Central obesity,10065941,PT,15.819,11.051,23,305369,592,34650947
6492226,2525,Drug interaction,10013710,PT,162.259,14.306,81,56287,225865,34674698
6513610,760,Intentional overdose,10022523,PT,134.512,10.791,4,122456,43670,34790801
6525175,1393,Neuralgia,10029223,PT,38.211,11.343,80,57607,15033,34884211
6470755,1676,Arthropathy,10003285,PT,22.299,11.726,60,28465,26847,34901559
6572768,432,Spinal cord infarction,10058571,PT,65.262,22.237,15,8242,288,34948386
6470611,242,Arthralgia,10003239,PT,110.944,14.072,103,68775,169938,34718115
6514703,2836,Iron deficiency,10022970,PT,11.067,10.219,60,198296,5321,34753254
6587214,183,Immune reconstitution inflammatory syndrome,10065042,PT,63.214,11.156,7,350873,8752,34597299
6519119,1497,Marrow hyperplasia,10026851,PT,26.086,14.657,13,20352,1150,34935416
6525295,2836,Neuroleptic malignant syndrome,10029282,PT,32.754,10.219,32,198324,17902,34740673
6547172,5089,Suicidal ideation,10042458,PT,27.367,23.759,7,41360,40381,34875183
6486200,2245,Cystitis haemorrhagic,10011793,PT,33.443,10.576,90,202550,5589,34748702
6492733,1164,Drug withdrawal syndrome neonatal,10013756,PT,27.304,10.965,45,113033,3574,34840279
6568844,668,Vanishing bile duct syndrome,10054753,PT,20.107,11.627,13,38078,1005,34917835
6505215,427,Hepatic cirrhosis,10019641,PT,22.127,13.151,39,21588,17275,34918029
6504272,1053,"Hallucination, olfactory",10019072,PT,12.57,10.292,7,77431,199,34879294
6565032,2245,Monocyte percentage decreased,10052229,PT,15.854,10.576,7,202633,41,34754250
6492523,824,Drug specific antibody present,10013745,PT,14.774,11.565,5,302961,3280,34650685
6476070,901,Blood pressure systolic abnormal,10005757,PT,19.331,17.11,14,12693,3934,34940290
6508713,2593,Hypersplenism,10020769,PT,12.999,12.61,7,33346,441,34923137
6594611,2834,Motor developmental delay,10070302,PT,21.936,10.266,22,183207,646,34773056
6482775,2441,Colitis,10009887,PT,39.845,11.067,20,83199,37730,34835982
6574900,3483,Drug resistance,10059866,PT,88.572,17.019,82,15907,25845,34915097
6553257,3017,Ventricular fibrillation,10047290,PT,38.169,11.211,104,58275,22850,34875702
6593954,4392,Spinal column injury,10069689,PT,27.805,13.274,18,86209,606,34870098
6593318,4985,Product quality issue,10069327,PT,16.069,13.158,30,17640,17005,34922256
6586637,157,Mycobacterium abscessus infection,10064789,PT,19.593,16.607,8,16874,536,34939513
6534743,4974,Postoperative wound infection,10036410,PT,16.494,12.216,62,195789,4764,34756316
6479745,2843,Cardiogenic shock,10007625,PT,291.692,14.916,159,12974,26459,34917339
6495560,1540,Encephalopathy,10014625,PT,32.802,12.094,146,67854,35173,34853758
6481272,489,Chest pain,10008479,PT,39.811,11.522,104,61405,126658,34768764
6485589,2803,Cough,10011224,PT,135.52,11.496,235,135735,149905,34671056
6540605,4477,Restlessness,10038743,PT,361.011,177.73,170,10656,25312,34920793
6582357,1859,Histology abnormal,10062059,PT,13.351,11.778,10,123169,296,34833456
6554027,1232,Visual impairment,10047571,PT,17.385,12.762,25,65420,35777,34855709
6533518,4251,Pneumonia,10035664,PT,118.088,11.762,614,29183,362013,34565121
6487925,435,Depressed mood,10012374,PT,79.64,11.69,126,57248,19191,34880366
6528042,2441,Optic atrophy,10030910,PT,20.125,11.067,17,83202,897,34872815
6531829,4937,Pericardial effusion,10034474,PT,44.41,33.551,24,2079,24638,34930190
6482222,3531,Chronic obstructive pulmonary disease,10009033,PT,166.64,28.203,90,3902,48828,34904111
6517713,2406,Low cardiac output syndrome,10024899,PT,35.428,10.742,26,156278,582,34800045
6469042,1859,Anuria,10002847,PT,30.349,11.778,93,123086,10292,34823460
6491528,5142,Drug ineffective,10013709,PT,497.27,51.693,992,22221,455759,34477959
6597179,2029,Narcotic bowel syndrome,10072286,PT,80.5,10.45,30,189161,113,34767627
6548800,4199,Tendonitis,10043255,PT,14.527,10.293,5,107728,9135,34840063
6591634,678,Cholestatic liver injury,10067969,PT,32.345,11.927,20,23354,2344,34931213
6474488,4934,Blood creatinine increased,10005483,PT,37.472,15.005,67,60525,94909,34801430
6465825,4981,Aggression,10001488,PT,19.797,10.915,16,50005,38948,34867962
6598534,4848,Expired device used,10073594,PT,268.189,18.764,46,23807,27,34933051
6570855,2806,Eosinophilic colitis,10057271,PT,37.696,10.191,16,85323,221,34871371
6510935,5139,Hypotension,10021097,PT,71.733,15.197,50,29521,221599,34705761
6603449,4802,Omental necrosis,10077828,PT,28.914,17.889,6,17355,30,34939540
6464941,1189,Acute myeloid leukaemia,10000880,PT,197.784,18.172,185,51637,18085,34887024
6533437,565,Pneumonia,10035664,PT,26.997,14.923,253,14583,362374,34579721
6599971,4261,Intentional product misuse,10074903,PT,25.718,11.206,4,29721,45607,34881599
6476862,1327,Bone disorder,10005956,PT,34.359,15.325,22,10373,6193,34940343
6527250,333,Oculogyric crisis,10030071,PT,24.701,20.475,11,9828,1575,34945517
6548146,1990,Synovitis,10042868,PT,66.818,10.931,20,306046,14046,34636819
6496176,1569,Eosinophilic myocarditis,10014961,PT,19.228,10.651,13,75639,539,34880740
6516697,4470,Leukopenia,10024384,PT,28.243,20.0,63,11356,62793,34882719
6531681,4830,Pemphigoid,10034277,PT,17.564,14.731,28,28561,8638,34919704
6542584,1137,Seizure,10039906,PT,20.403,13.735,37,30105,104820,34821969
6593416,74,Acute kidney injury,10069339,PT,14.363,13.721,7003,745566,297985,33906377
6483979,3483,Condition aggravated,10010264,PT,32.256,17.019,173,15816,192023,34748919
6482178,962,Chronic obstructive pulmonary disease,10009033,PT,12.533,10.24,172,175776,48746,34732237
6524459,5003,Necrosis,10028851,PT,13.148,11.235,22,35374,5701,34915834
6553228,1606,Ventricular fibrillation,10047290,PT,15.488,10.314,50,152658,22904,34781319
6488382,722,Dermatitis bullous,10012441,PT,19.36,14.944,3,147370,6919,34802639
6503445,282,Haemoglobin decreased,10018884,PT,16.957,11.198,129,59718,120643,34776441
6607025,2607,Incorrect product administration duration,10081581,PT,26.466,11.642,29,37098,4782,34915022
6497014,1353,Exhibitionism,10015670,PT,25.002,13.901,7,53267,41,34903616
6552242,4307,Urinary retention,10046555,PT,24.908,10.44,130,62713,36158,34857930
6482781,4182,Colitis,10009887,PT,27.169,11.5,57,122196,37693,34796985
6474182,2372,Blood creatine phosphokinase increased,10005470,PT,22.377,10.279,115,157550,44742,34754524
6580424,760,Adverse drug reaction,10061623,PT,34.651,10.791,31,122429,29311,34805160
6599485,4298,Traumatic haemothorax,10074487,PT,22.941,11.562,14,125086,288,34831543
6514408,2373,Intestinal obstruction,10022687,PT,17.137,12.42,18,84759,22804,34849350
6497044,1883,Exostosis,10015688,PT,24.484,10.854,41,79940,4682,34872268
6600558,2044,Right ventricular ejection fraction decreased,10075337,PT,60.885,15.78,15,53200,48,34903668
6599526,2337,Embedded device,10074498,PT,17.996,11.618,13,140104,318,34816496
6531319,4461,Patent ductus arteriosus,10034130,PT,15.306,10.174,45,180358,3309,34773219
6543331,257,Serotonin syndrome,10040108,PT,58.235,11.688,74,366567,19859,34570431
6553857,3142,Vision blurred,10047513,PT,34.389,27.053,21,1223,45942,34909745
6590892,2436,Sleep inertia,10067493,PT,11.289,10.473,4,115852,23,34841052
6568970,4392,Peritoneal lesion,10054827,PT,19.203,13.274,8,86219,104,34870600
6511820,4298,Increased appetite,10021654,PT,13.233,11.562,5,125095,7424,34824407
6510606,103,Hypopnoea,10021079,PT,39.153,37.886,12,2612,2277,34952030
6505292,1258,Hepatic encephalopathy,10019660,PT,251.715,11.615,523,385540,14162,34556706
6501367,2840,Gastrointestinal infection,10017964,PT,18.343,10.849,102,315822,5696,34635311
6554136,2683,Vitamin B6 deficiency,10047617,PT,19.183,13.767,6,15620,199,34941106
6543849,2396,Sinus arrest,10040738,PT,23.84,23.197,11,9721,1729,34945470
6521127,852,Mood altered,10027940,PT,14.882,11.169,60,105481,8892,34842498
6515863,971,Labile blood pressure,10023533,PT,52.655,31.626,16,11775,643,34944497
6494659,5224,Eczema eyelids,10014194,PT,98.698,33.574,23,81373,27,34875508
6550906,2825,Transient ischaemic attack,10044390,PT,31.111,14.121,17,92179,27596,34837139
6608439,5224,Drug effect less than expected,10083365,PT,505.446,33.574,165,81231,1076,34874459
6573832,3312,Ventricular dysfunction,10059056,PT,71.563,19.948,30,9403,3875,34943623
6522969,865,Myelosuppression,10028584,PT,16.156,10.356,13,82384,19252,34855282
6543641,4072,Shock,10040560,PT,34.485,10.28,67,230729,24112,34702023
6505229,916,Hepatic cirrhosis,10019641,PT,13.496,10.938,79,271610,17235,34668007
6510902,1860,Hypotension,10021097,PT,27.201,12.771,153,41302,221496,34693980
6566301,1982,"Delusional disorder, persecutory type",10053195,PT,109.454,12.115,40,108082,276,34848533
6521318,2389,Movement disorder,10028035,PT,23.277,13.033,86,106099,12162,34838584
6584847,1821,Acute lymphocytic leukaemia recurrent,10063620,PT,39.265,20.96,17,7398,3027,34946489
6589611,2436,Velopharyngeal incompetence,10066790,PT,11.918,10.473,4,115852,19,34841056
6480740,1424,Cerebral infarction,10008118,PT,44.72,30.381,19,867,27436,34928609
6511596,2646,Immunisation,10021430,PT,47.237,10.229,43,197100,1034,34758754
6584967,392,Pulmonary artery therapeutic procedure,10063731,PT,22.049,17.332,4,25995,4,34930928
6553292,2439,Ventricular fibrillation,10047290,PT,131.096,29.948,73,7207,22881,34926770
6526019,1481,Neutropenia,10029354,PT,13.621,11.535,110,38694,156668,34761459
6565252,2082,Impaired work ability,10052302,PT,23.119,17.85,16,7692,6914,34942309
6554649,1301,Weight decreased,10047895,PT,13.922,12.157,267,37405,176034,34743225
6606371,2068,Incorrect route of product administration,10081202,PT,11.924,11.533,4,53921,14841,34888165
6487349,4974,Delirium,10012218,PT,171.438,12.216,22,195829,43969,34717111
6476277,4523,Blood sodium decreased,10005802,PT,18.064,17.011,20,7653,16231,34933027
6583245,530,Renal impairment,10062237,PT,25.037,14.89,89,13911,94424,34848507
6557566,708,Peripheral swelling,10048959,PT,27.08,10.943,296,201166,76245,34679224
6470420,1992,Arthralgia,10003239,PT,66.534,10.64,365,129387,169676,34657503
6587599,2253,Osteomyelitis fungal,10065239,PT,35.865,11.679,27,405278,226,34551400
6585515,254,Intestinal malrotation,10064024,PT,23.493,17.341,5,16785,30,34940111
6583772,2870,Poor quality sleep,10062519,PT,21.241,10.23,56,85637,8200,34863038
6484226,5224,Confusional state,10010305,PT,213.263,33.574,39,81357,144121,34731414
6487849,1728,Depressed level of consciousness,10012373,PT,244.347,13.991,270,39008,42571,34875082
6574723,112,Cardiac ablation,10059864,PT,16.174,11.305,12,40975,1076,34914868
6583759,1358,Heparin-induced thrombocytopenia,10062506,PT,3468.114,11.808,938,53466,4657,34897870
6507225,2377,Hydrocephalus,10020508,PT,58.744,16.091,38,21660,5194,34930039
6588790,2720,Infusion site scab,10066211,PT,23.542,23.102,4,35775,0,34921152
6607598,5061,Therapeutic product effect incomplete,10082200,PT,1421.086,37.222,625,16702,49916,34889688
6595243,3128,Toxicity to various agents,10070863,PT,68.981,16.313,18,21098,200344,34735471
6573938,124,Oxygen consumption decreased,10059165,PT,11.491,10.773,11,221625,250,34735045
6515361,2387,Joint swelling,10023232,PT,19.129,13.676,67,16434,59823,34880607
6564248,269,Infusion related reaction,10051792,PT,103.094,11.108,305,77344,52752,34826530
6595275,4456,Toxicity to various agents,10070863,PT,30.448,15.121,15,11849,200347,34744720
6523529,972,Myoclonus,10028622,PT,42.432,11.194,97,76065,14628,34866141
6555206,1883,White blood cell count decreased,10047942,PT,28.428,10.854,117,79864,95328,34781622
6586358,4184,Device dislocation,10064684,PT,47.998,15.939,38,24835,6211,34925847
6586531,380,Periarthritis calcarea,10064754,PT,17.455,10.892,9,193381,82,34763459
6545775,4840,Splenic vein thrombosis,10041659,PT,29.642,13.866,12,26111,504,34930304
6468257,2445,Angina pectoris,10002383,PT,131.648,11.253,502,245274,30861,34680294
6527482,302,Oedema peripheral,10030124,PT,25.825,17.428,40,30293,119772,34806826
6543484,2445,Serum ferritin abnormal,10040247,PT,17.208,11.253,14,245762,228,34710927
6466682,1887,Albumin urine present,10001582,PT,12.486,12.048,6,26311,378,34930236
6560596,1860,Urinoma,10050091,PT,33.481,12.771,12,41443,222,34915254
6473206,1569,Benign prostatic hyperplasia,10004446,PT,20.039,10.651,73,75579,14422,34866857
6531331,52,Patent ductus arteriosus,10034130,PT,15.368,11.721,84,446795,3270,34506782
6522507,2373,Myalgia,10028411,PT,35.776,12.42,336,84441,83774,34788380
6550913,1790,Transient ischaemic attack,10044390,PT,24.977,10.862,5,51156,27608,34878162
6489254,4958,Diarrhoea,10012735,PT,327.336,16.868,1104,40155,388808,34526864
6549182,435,Thinking abnormal,10043431,PT,30.955,11.69,44,57330,6093,34893464
6561304,4483,Ejection fraction decreased,10050528,PT,40.946,17.999,54,20991,19100,34916786
6508958,746,Hyperthermia,10020843,PT,64.462,41.322,33,5994,10544,34940360
6599305,39,Diabetic metabolic decompensation,10074309,PT,24.368,20.872,9,4478,1757,34950687
6523993,1536,Nasopharyngitis,10028810,PT,22.568,11.028,36,46183,69932,34840780
6482970,4967,Colitis ulcerative,10009900,PT,53.05,20.265,66,28090,16454,34912321
6598356,2717,Drug reaction with eosinophilia and systemic symptoms,10073508,PT,16.231,11.258,14,50019,32998,34873900
6496157,711,Eosinophilia,10014950,PT,21.221,18.419,23,5322,26199,34925387
6493847,5003,Dyspnoea,10013968,PT,11.879,11.235,480,34916,376302,34545233
6558225,2441,Spontaneous penile erection,10049118,PT,38.887,11.067,16,83203,209,34873503
6471619,4498,Asthenia,10003549,PT,47.111,26.715,45,20524,245206,34691156
6588534,4195,Dysmorphism,10066054,PT,121.11,10.52,119,204622,3037,34749153
6552415,282,Urinary tract infection,10046571,PT,266.339,11.198,499,59348,83582,34813502
6552883,1497,Vasculitis,10047115,PT,17.707,14.657,27,20338,11269,34925297
6482632,1745,Coagulation time shortened,10009800,PT,20.895,18.467,5,4322,224,34952380
6485313,4239,Coronary artery embolism,10011084,PT,15.087,12.477,16,601050,142,34355723
6489608,4904,Discomfort,10013082,PT,12.061,11.644,159,193378,18779,34744615
6539589,2352,Renal tubular disorder,10038537,PT,103.724,15.285,52,20630,4591,34931658
6511588,4713,Immune system disorder,10021425,PT,30.605,20.107,43,66516,5072,34885300
6547309,2337,Suicide attempt,10042464,PT,1423.375,11.618,1210,138907,37906,34778908
6588965,4901,Acute graft versus host disease in skin,10066262,PT,12.833,10.184,4,161294,5197,34790436
6465872,1508,Aggression,10001488,PT,142.429,20.796,130,16455,38834,34901512
6571052,4975,Adenoviral haemorrhagic cystitis,10057373,PT,16.785,11.799,15,174678,399,34781839
6605491,2372,Transient aphasia,10080106,PT,10.576,10.279,11,157654,394,34798872
6601380,1610,Product use issue,10076309,PT,11.138,10.275,131,106389,63085,34787326
6535220,4237,Proctalgia,10036772,PT,64.699,26.722,20,1785,5703,34949423
6569446,916,BK virus infection,10055181,PT,15.573,10.938,13,271676,5725,34679517
6598431,3103,Hyperammonaemic crisis,10073509,PT,78.104,45.015,8,90,55,34956778
6470994,4974,Ascites,10003445,PT,102.928,12.216,67,195784,46504,34714576
6514594,1204,Intraocular pressure increased,10022806,PT,175.422,38.935,38,882,5345,34950666
6594822,1563,Foetal growth restriction,10070531,PT,23.768,10.939,42,98054,4075,34854760
6477051,2108,Bradycardia,10006093,PT,64.031,11.723,244,49459,75174,34832054
6546397,4830,Stomatitis,10042128,PT,18.242,14.731,6,28583,42508,34885834
6501325,3017,Gastrointestinal haemorrhage,10017955,PT,14.184,11.211,88,58291,88389,34810163
6592988,4848,Needle issue,10069217,PT,78.018,18.764,50,23803,6115,34926963
6517445,2813,Logorrhoea,10024796,PT,30.347,10.807,32,77768,2394,34876737
6521830,1385,Muscle necrosis,10028320,PT,17.594,10.349,19,129903,867,34826142
6540231,4240,Respiratory failure,10038695,PT,16.55,10.282,384,163125,108188,34685234
6546504,4205,Stress,10042209,PT,10.742,10.605,162,262858,30185,34663726
6518294,2877,Lymphocyte count abnormal,10025252,PT,66.574,36.85,18,4819,1180,34950914
6567883,4392,Evans syndrome,10053873,PT,15.1,13.274,9,86218,261,34870443
6465868,701,Aggression,10001488,PT,29.565,20.974,42,8593,38922,34909374
6586265,1258,Graft versus host disease in skin,10064675,PT,21.831,11.615,8,386055,3917,34566951
6464968,4239,Acute myocardial infarction,10000891,PT,669.478,12.477,2240,598826,51479,34304386
6517772,489,Low set ears,10024929,PT,13.33,11.522,9,61500,460,34894962
6548615,1209,Tardive dyskinesia,10043118,PT,95.286,11.129,81,63081,5709,34888060
6497822,198,Fall,10016173,PT,23.124,16.074,12,9088,202873,34744958
6493991,5135,Dyspnoea,10013968,PT,54.334,29.24,210,8456,376572,34571693
6601659,1506,Product use in unapproved indication,10076476,PT,39.065,12.821,28,30796,117471,34808636
6520597,4240,Microcephaly,10027534,PT,18.731,10.282,21,163488,790,34792632
6475488,260,Blood pressure decreased,10005734,PT,20.369,12.49,64,17270,51451,34888146
6598547,2303,Hypocalvaria,10073670,PT,13.08,11.058,4,40463,45,34916419
6571417,183,Cognitive disorder,10057668,PT,22.951,11.156,181,350699,28512,34577539
6501396,1605,Gastrointestinal mucosal necrosis,10017980,PT,20.453,10.757,8,42800,184,34913939
6579497,1258,Erectile dysfunction,10061461,PT,41.558,11.615,105,385958,20532,34550336
6495040,2373,Electrocardiogram QT prolonged,10014387,PT,66.406,12.42,10,84767,40942,34831212
6512876,1546,Injection site pain,10022086,PT,152.553,23.302,92,6182,38913,34911744
6528343,971,Orthostatic hypotension,10031127,PT,117.319,31.626,85,11706,25834,34919306
6478258,4848,C-reactive protein increased,10006825,PT,24.048,18.764,4,23849,54094,34878984
6519065,824,Mantle cell lymphoma recurrent,10026800,PT,29.936,11.565,35,302931,728,34653237
6526656,4199,Nikolsky's sign,10029415,PT,10.593,10.293,7,107726,194,34849004
