id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
6139053,581,Red blood cell sedimentation rate abnormal,10049186,PT,26.901,10.69,41,344534,19741,63124706
6209826,1552,Product residue present,10081359,PT,17.736,14.636,3,436670,3976,63048373
6128273,2279,Ultrasound liver abnormal,10045428,PT,16.352,12.654,4,29196,50,63459772
6125090,758,Thrombocytopenia,10043554,PT,942.272,11.47,1702,198893,149455,63138972
6097395,1385,Pericarditis,10034484,PT,279.023,9.848,74,237801,131505,63119642
6081591,865,Mitral valve incompetence,10027727,PT,11.98,10.33,51,305674,19543,63163754
6147686,4970,Cervicitis human papilloma virus,10051800,PT,17.294,13.263,4,103686,8,63385324
6113762,2056,Sedation,10039897,PT,56.955,46.218,20,703,38789,63449510
6163789,1547,Drug resistance,10059866,PT,27.143,9.141,21,207107,22912,63258982
6019130,2720,Cardiogenic shock,10007625,PT,21.623,17.207,79,120270,17853,63350820
6099764,4280,Pleural effusion,10035598,PT,13.696,12.944,14,29669,93196,63366143
6139130,616,Red blood cell sedimentation rate increased,10049187,PT,26.271,10.472,7,67141,43975,63377899
6010191,4162,Blood calcium increased,10005396,PT,31.205,13.43,34,40391,9316,63439281
6167736,2253,Haematotoxicity,10061188,PT,28.669,11.411,225,877881,9151,62601765
6074120,4167,Large for dates baby,10023789,PT,15.199,13.227,9,86496,474,63402043
6192557,1057,Product complaint,10069902,PT,126.235,9.759,127,100477,12682,63375736
6017548,2054,Carcinoid tumour,10007275,PT,12.337,10.447,16,545276,375,62943355
6071295,2239,Iron deficiency anaemia,10022972,PT,14.005,10.676,42,51893,19927,63417160
6191224,4461,Acute kidney injury,10069339,PT,245.795,10.333,1233,524525,262182,62701082
6116348,814,Skin dystrophy,10040836,PT,23.175,12.579,5,16976,62,63471979
6022563,2593,Chronic hepatitis B,10008910,PT,18.515,17.975,6,18242,351,63470423
6035232,2054,Drug eruption,10013687,PT,21.978,10.447,150,545142,28544,62915186
6209033,2253,Disseminated coccidioidomycosis,10080474,PT,22.815,11.411,13,878093,51,62610865
6159580,2616,Cerebral toxoplasmosis,10057854,PT,21.279,14.585,10,29769,968,63458275
6024954,2146,Concomitant disease aggravated,10010253,PT,11.157,10.745,60,727182,9052,62752728
6138420,294,Cytomegalovirus enteritis,10049074,PT,13.815,12.693,5,25930,286,63462801
6199431,4809,Catheter site nodule,10074005,PT,31.859,15.387,10,158152,52,63330808
6158623,4024,Eyelid irritation,10057385,PT,21.301,19.645,5,3050,538,63485429
6014965,4072,Bradykinesia,10006100,PT,19.894,10.762,14,640743,5174,62843091
6191151,1336,Product tampering,10069330,PT,29.927,9.884,20,273862,398,63214742
6179748,5161,Angina bullosa haemorrhagica,10064223,PT,67.4,15.925,12,7082,132,63481796
6008345,4261,Back pain,10003988,PT,12.692,10.679,323,57574,263822,63167303
6053376,1258,Haematoma,10018852,PT,227.548,10.566,698,500464,34122,62953738
6212940,1552,Immune thrombocytopenia,10083842,PT,33.953,14.636,15,436658,10541,63041808
6095905,5017,Paraesthesia,10033775,PT,46.711,22.16,9,30199,156957,63301857
6155385,2134,Myoclonic epilepsy,10054859,PT,92.86,16.064,27,16317,1227,63471451
6152717,1854,Iris transillumination defect,10053677,PT,310.598,12.672,54,38547,50,63450371
6087525,1055,Nephrosclerosis,10029159,PT,19.481,9.355,22,241240,1032,63246728
6007664,489,Atrioventricular block,10003671,PT,17.093,10.776,34,84813,7613,63396562
6157258,5368,Diaphragmatic rupture,10056560,PT,27.129,18.994,11,85978,251,63402782
6199763,2245,Herpes simplex sepsis,10074246,PT,11.722,9.555,5,242005,43,63246969
6164209,2276,Gastric pH decreased,10060041,PT,195.611,67.268,38,6661,736,63481587
6080925,1327,Metastases to the mediastinum,10027469,PT,29.042,19.415,8,10247,480,63478287
6171399,1231,Ill-defined disorder,10061520,PT,68.733,10.065,1051,554581,80704,62852686
6025900,1786,Conjunctival haemorrhage,10010719,PT,15.321,9.869,46,316747,3541,63168688
6161864,2706,Psychogenic seizure,10058895,PT,25.541,10.266,22,108452,1670,63378878
6168518,4298,Malignant mediastinal neoplasm,10061241,PT,74.709,10.823,44,139848,1402,63347728
6070038,2255,Intentional self-injury,10022524,PT,49.086,9.919,255,315356,25432,63147979
6037763,2806,Duodenal ulcer perforation,10013849,PT,142.976,9.657,5,120381,87204,63281432
6005194,852,Arthritis,10003246,PT,83.036,9.949,90,149261,115831,63223840
6204079,2838,Breast conserving surgery,10076783,PT,11.406,10.221,25,486443,1024,63001530
6156794,793,Allergy test positive,10056352,PT,72.725,21.034,14,2924,606,63485478
6170496,4213,Abnormal behaviour,10061422,PT,11.06,10.89,22,153968,21404,63313628
6152892,1906,Off label use,10053762,PT,25.625,10.417,5124,526807,669338,62287753
6113230,4196,Scleritis,10039705,PT,12.508,10.474,83,650330,4345,62834264
6164915,4746,Hepatic enzyme increased,10060795,PT,84.067,21.249,46,61686,202282,63225008
6149202,2253,Bordetella infection,10052307,PT,13.179,11.411,4,878102,0,62610916
6163594,1539,Secondary hypogonadism,10059594,PT,18.285,16.796,5,28977,100,63459940
6180351,1569,Tongue exfoliation,10064488,PT,16.154,10.271,6,91841,100,63397075
6167895,4975,Hand deformity,10061194,PT,1588.763,11.887,3529,453462,155928,62876103
6129275,4135,Urinary tract infection,10046571,PT,20.871,17.126,28,18491,264656,63205847
6001728,1540,Anger,10002368,PT,100.852,10.109,127,131900,12329,63344666
6053766,1209,Haemoglobin decreased,10018884,PT,21.394,9.671,229,149282,145256,63194255
6079879,1816,Mental impairment,10027374,PT,23.925,10.101,67,112451,14084,63362420
6122440,1299,Syncope,10042772,PT,29.523,13.176,136,34997,117249,63336640
6168830,1005,Klebsiella infection,10061259,PT,10.932,9.802,26,65340,8540,63415116
6040009,2525,Eating disorder,10014062,PT,27.387,14.818,38,345289,18978,63124717
6017099,1125,C-reactive protein increased,10006825,PT,15.041,10.638,51,67481,94656,63326834
6186910,1563,Right aortic arch,10067407,PT,18.564,10.998,9,115018,235,63373760
6096045,4957,Paralysis recurrent laryngeal nerve,10033830,PT,23.084,18.454,6,48604,56,63440356
6162472,663,Cerebral vasoconstriction,10059109,PT,38.424,9.535,31,195672,1177,63292142
6181241,4829,Dactylitis,10064769,PT,45.207,24.074,44,164165,2568,63322245
6114584,663,Septic shock,10040070,PT,41.16,9.535,90,195613,66539,63226780
6030320,1982,Depressed level of consciousness,10012373,PT,309.18,11.919,445,105070,61633,63321874
6197350,4904,Meniscus injury,10072970,PT,32.198,11.586,147,623527,6967,62858381
6205783,2108,Somatic symptom disorder,10078076,PT,35.047,10.937,24,53724,2636,63432638
6214216,962,Necrotic lymphadenopathy,10085419,PT,11.438,10.106,7,472341,66,63016608
6074604,819,Lethargy,10024264,PT,82.654,54.433,28,180535,55979,63252480
6097419,2152,Pericarditis,10034484,PT,67.125,11.541,5,41630,131574,63315813
6136170,4904,Rheumatoid nodule,10048694,PT,227.814,11.586,514,623160,16641,62848707
6109689,1386,Respiratory depression,10038678,PT,34.108,10.622,51,56505,13664,63418802
6051016,2350,Generalised oedema,10018092,PT,10.075,9.946,36,61469,15782,63411735
6175016,2553,Heart valve replacement,10061995,PT,24.939,15.649,14,99208,579,63389221
6011070,1977,Blood culture positive,10005488,PT,14.787,10.568,17,42293,4718,63441994
6005125,85,Arthritis,10003246,PT,50.616,10.147,129,152731,115792,63220370
6065532,1231,Ileus,10021328,PT,14.958,10.065,72,555560,14653,62918737
6146715,1277,Cytomegalovirus test positive,10051620,PT,123.129,22.949,38,11665,2980,63474339
6038838,571,Dysphonia,10013952,PT,25.528,11.052,77,39994,47537,63401414
6019472,2840,Carotid artery thrombosis,10007688,PT,22.129,11.323,5,844331,2789,62641897
6106174,1552,Pustular psoriasis,10037575,PT,33.346,14.636,88,436585,4538,63047811
6134328,1572,Mental status changes,10048294,PT,70.12,23.993,8,157356,39591,63292067
6172426,4235,Adverse drug reaction,10061623,PT,25.283,11.558,23,60223,79691,63349085
6165614,2813,Adverse event,10060933,PT,27.252,10.016,108,191432,67451,63230031
6170716,4392,Decreased appetite,10061428,PT,56.189,15.178,415,59045,250637,63178925
6179060,282,Implant site haematoma,10063780,PT,37.758,10.277,11,102434,71,63386506
6041959,1547,Enterocolitis haemorrhagic,10014896,PT,10.64,9.141,18,207110,1448,63280446
6016539,2445,Bundle branch block right,10006582,PT,14.089,9.91,47,245512,4951,63238512
6203489,4990,Product use in unapproved indication,10076476,PT,26.017,22.396,13,20736,179067,63289206
6017435,1771,Capillary leak syndrome,10007196,PT,17.682,9.782,31,244507,2169,63242315
6022017,941,Cholelithiasis,10008629,PT,14.883,9.854,121,101762,43804,63343335
6142521,2543,Basilar migraine,10050258,PT,18.736,11.481,5,49611,51,63439355
6119523,4941,Stevens-Johnson syndrome,10042033,PT,35.622,17.163,6,139685,24944,63324387
6148084,4210,Cytokine release syndrome,10052015,PT,56.713,17.124,72,65594,14242,63409114
6172277,4975,Deformity,10061619,PT,123.281,11.887,265,456726,11419,63020612
6146704,1678,Cytomegalovirus test positive,10051620,PT,70.882,19.473,31,25330,2987,63460674
6068649,4933,Injection site pruritus,10022093,PT,83.249,15.064,109,427700,45007,63016206
6161556,1906,Hepatitis B reactivation,10058827,PT,16.772,10.417,3,531928,3134,62953957
6180352,66,Tongue exfoliation,10064488,PT,21.797,14.119,5,14152,101,63474764
6009406,2044,Blister,10005191,PT,130.977,13.124,81,158432,129733,63200776
6142388,4994,Blood phosphorus increased,10050196,PT,48.999,34.396,13,2240,3132,63483637
6094195,5682,Pain in jaw,10033433,PT,13.219,9.474,181,175506,43315,63270020
6123577,4265,Tachycardia,10043071,PT,19.55,14.647,82,20138,118074,63350728
6202258,1547,Infusion site streaking,10076086,PT,17.126,9.141,14,207114,511,63281383
6023043,1005,Circulatory collapse,10009192,PT,35.243,9.802,73,65293,21865,63401791
6020864,1245,Cerebrovascular accident,10008190,PT,42.199,17.674,43,4073,107981,63376925
6085767,5089,Nasal congestion,10028735,PT,118.464,19.127,144,400826,65516,63022536
6143190,659,Lupus-like syndrome,10050551,PT,11.01,9.675,9,129484,15286,63344243
6059071,4806,Hostility,10020400,PT,54.993,17.416,20,16337,1852,63470813
6213861,4881,Product dose omission issue,10084406,PT,71.713,20.541,97,5685,234216,63249024
5995099,2402,Abdominal discomfort,10000059,PT,17.519,12.794,63,24109,320822,63144028
6173174,4855,Disease progression,10061818,PT,55.107,10.701,45,80618,122713,63285646
6033653,2552,Disseminated cryptococcosis,10013439,PT,71.872,11.039,29,134825,406,63353762
6114097,74,Sensory loss,10040030,PT,14.551,11.211,223,941390,10015,62537394
6008925,868,Biliary colic,10004663,PT,26.818,12.411,18,28679,3599,63456726
6208479,2302,Intensive care unit delirium,10080066,PT,24.722,15.897,6,40877,50,63448089
6019430,942,Cardioversion,10007661,PT,33.469,24.735,9,4080,1251,63483682
6093251,852,Oxygen saturation abnormal,10033317,PT,11.986,9.949,26,149325,3503,63336168
6104783,74,Pulmonary alveolar haemorrhage,10037313,PT,13.625,11.211,117,941496,4551,62542858
6179699,1786,Genital labial adhesions,10064162,PT,12.231,9.869,5,316788,28,63172201
6161890,4957,Hand dermatitis,10058898,PT,25.883,18.454,9,48601,240,63440172
6050910,1283,Gastrointestinal perforation,10018001,PT,21.281,15.9,18,41962,3473,63443569
6017741,2798,Cardiac arrest,10007515,PT,14.005,10.023,63,78681,92482,63317796
6152819,2245,Growth retardation,10053759,PT,31.808,9.555,32,241978,1309,63245703
6114817,4904,Serotonin syndrome,10040108,PT,260.796,11.586,4,623670,28678,62836670
6002248,2247,Angle closure glaucoma,10002500,PT,19.536,14.358,8,7567,2211,63479236
6187500,1385,Type 2 diabetes mellitus,10067585,PT,21.674,9.848,145,237730,63723,63187424
6045691,2389,Fear,10016275,PT,20.064,11.548,61,96182,15705,63377074
6047104,4205,Flatulence,10016766,PT,34.369,9.82,332,370991,34370,63083329
6167395,1540,Foot deformity,10061159,PT,20.088,10.109,17,132010,27836,63329159
6153603,4205,Cerebral haematoma,10053942,PT,13.646,9.82,50,371273,3633,63114066
6017768,703,Cardiac arrest,10007515,PT,275.204,10.156,799,208804,91746,63187673
6161609,4392,Enterocolitis infectious,10058838,PT,27.661,15.178,18,59442,1640,63427922
6167537,2847,Embolism,10061169,PT,39.026,10.396,80,197201,7826,63283915
6048378,276,Frequent bowel movements,10017367,PT,14.668,10.014,76,104769,22946,63361231
6136060,2834,Terminal state,10048669,PT,10.537,10.308,3,531067,2279,62955673
6017863,786,Cardiac arrest,10007515,PT,25.655,25.154,53,11190,92492,63385287
6188451,4207,Brain injury,10067967,PT,13.222,13.055,22,51975,7021,63430004
6110637,2706,Retinal detachment,10038848,PT,15.952,10.266,33,108441,5936,63374612
6040813,1497,Electrocardiogram ST segment elevation,10014392,PT,20.175,13.877,14,21682,3913,63463413
6166823,659,Enterococcal infection,10061124,PT,20.724,9.675,48,129445,7800,63351729
6024458,2807,Compartment syndrome,10010121,PT,16.83,11.717,17,75832,2267,63410906
6018928,2525,Cardio-respiratory arrest,10007617,PT,281.424,14.818,10,345317,59949,63083746
6082738,4975,Multiple sclerosis,10028245,PT,16.54,11.887,105,456886,24267,63007764
6117292,2725,Sleep disorder,10040984,PT,49.651,14.297,94,21148,81472,63386308
6191786,183,Atrioventricular dissociation,10069571,PT,22.707,10.009,16,441269,210,63047527
6092627,1971,Osteosclerosis,10031298,PT,65.902,13.695,34,31077,3854,63454057
6060087,1299,Hyperglycaemia,10020635,PT,218.741,13.176,183,34950,41684,63412205
6033076,4213,Discomfort,10013082,PT,531.659,10.89,1221,152769,166153,63168879
6125003,1170,Throat tightness,10043528,PT,33.899,10.928,55,35993,24832,63428142
5995790,1506,Abdominal pain upper,10000087,PT,15.77,13.336,148,27486,206296,63255092
6016999,2372,C-reactive protein increased,10006825,PT,69.971,10.345,1069,486727,93638,62907588
6200942,2836,Multiple drug therapy,10074950,PT,17.318,10.176,5,548937,3641,62936439
6081231,1786,Migraine,10027599,PT,54.329,9.869,298,316495,103048,63069181
6035433,564,Drug hypersensitivity,10013700,PT,13.809,12.377,319,47564,310368,63130771
6198361,760,Drug reaction with eosinophilia and systemic symptoms,10073508,PT,28.659,9.608,24,154200,33812,63300986
6148134,4994,Cytokine release syndrome,10052015,PT,80.941,34.396,27,2226,14287,63472482
6077034,2445,Lung disorder,10025082,PT,22.274,9.91,145,245414,62116,63181347
6193521,1053,Band sensation,10070714,PT,18.725,9.604,17,174010,856,63314139
6124383,4848,Teratoma,10043276,PT,18.408,18.291,5,19027,151,63469839
6172683,380,Autoimmune disorder,10061664,PT,15.123,10.418,17,187356,17160,63284489
6077732,4072,Lymphopenia,10025327,PT,19.404,10.762,107,640650,18220,62830045
6202775,1258,Product use issue,10076309,PT,500.812,10.566,602,500560,219918,62767942
6087595,1028,Nerve root injury cervical,10029183,PT,13.369,9.697,3,136122,3,63352894
6064462,4251,Hypotension,10021097,PT,68.383,12.294,464,59137,272140,63157281
6037810,962,Duodenal ulcer perforation,10013849,PT,421.059,10.106,1517,470831,85692,62930982
6114240,4392,Sepsis,10040047,PT,147.127,15.178,393,59067,152730,63276832
6018785,4979,Cardiac tamponade,10007610,PT,23.107,13.994,36,118760,4739,63365487
6137752,1123,Peripheral swelling,10048959,PT,33.953,16.846,29,23422,265913,63199658
6029270,419,Defaecation urgency,10012110,PT,45.573,10.421,45,106875,4130,63377972
6066479,708,Increased tendency to bruise,10021688,PT,11.801,9.941,55,158623,10497,63319847
6177796,4987,Neutropenic colitis,10062959,PT,50.365,12.973,31,49820,3064,63436107
6105241,1209,Pulmonary fibrosis,10037383,PT,21.443,9.671,38,149473,39771,63299740
6108406,1187,Refractory anaemia with an excess of blasts,10038270,PT,15.163,9.914,9,93866,438,63394709
6112889,2286,Scar,10039580,PT,11.162,10.444,36,67005,13746,63408235
6075885,5169,Liver disorder,10024670,PT,25.078,24.282,26,5072,53661,63430263
6036143,4607,Drug ineffective,10013709,PT,16.337,13.364,240,20357,1044525,62423900
6126954,1556,Toxic nodular goitre,10044242,PT,13.276,11.589,4,118159,25,63370834
6158065,1859,Multifocal micronodular pneumocyte hyperplasia,10057109,PT,55.694,10.811,16,127855,75,63361076
6103600,2807,Prothrombin time prolonged,10037063,PT,29.501,11.717,46,75803,9518,63403655
6017727,2813,Cardiac arrest,10007515,PT,150.158,10.016,615,190925,91930,63205552
6101381,52,Polyneuropathy,10036105,PT,12.675,11.189,151,964144,14438,62510289
6213418,564,COVID-19 pneumonia,10084380,PT,26.094,12.377,42,47841,14167,63426972
6116494,4210,Skin fissures,10040849,PT,40.018,17.124,54,65612,11334,63412022
6188736,3395,Inhibitory drug interaction,10068071,PT,98.183,15.389,30,9439,2819,63476734
6182893,2720,Infusion site cellulitis,10065455,PT,219.335,17.207,56,120293,162,63368511
6155487,4923,Transaminases increased,10054889,PT,39.008,16.512,80,49681,31287,63407974
6063734,1433,Hypomagnesaemia,10021027,PT,110.393,13.676,92,25487,28645,63434798
6120785,256,Suicidal ideation,10042458,PT,247.91,16.912,151,11734,62270,63414867
6039835,2708,Ear infection,10014011,PT,12.74,12.461,14,70052,38199,63380757
6038899,2001,Dysphoria,10013954,PT,16.385,14.822,13,19486,4953,63464570
6210732,480,Product prescribing error,10081770,PT,20.012,13.538,11,113435,26278,63349298
6138082,2245,Cytomegalovirus colitis,10048983,PT,204.533,9.555,122,241888,2250,63244762
6017810,621,Cardiac arrest,10007515,PT,49.254,21.659,61,8354,92484,63388123
6167658,1559,Genital haemorrhage,10061178,PT,34.357,17.579,21,14065,7311,63467625
6067770,4807,Injection site erythema,10022061,PT,26.666,20.797,25,61838,83149,63344010
6061471,663,Hypersomnia,10020765,PT,17.955,9.535,106,195597,17949,63275370
6110527,4566,Retching,10038776,PT,102.769,18.573,87,48365,14558,63426012
6124798,4304,Thirst,10043458,PT,19.564,18.318,23,19749,14018,63455232
6048206,659,Foreign body aspiration,10017000,PT,10.32,9.675,6,129487,202,63359327
6196748,2706,Dropped head syndrome,10072442,PT,11.856,10.266,6,108468,183,63380365
6178145,2017,Propofol infusion syndrome,10063181,PT,75.374,13.376,25,29662,958,63458377
6158465,1552,Hypoaesthesia oral,10057371,PT,32.722,14.636,25,436648,13008,63039341
6089501,852,Nightmare,10029412,PT,145.878,9.949,202,149149,18992,63320679
6196230,865,Spinal pain,10072005,PT,16.396,10.33,114,305611,13025,63170272
6092767,1110,Ovarian cyst,10033132,PT,52.347,34.3,81,79518,15864,63393559
6068086,2245,Injection site irritation,10022079,PT,10.442,9.555,3,242007,4975,63242037
6173883,4634,Drug intolerance,10061822,PT,38.929,17.129,78,37670,308583,63142691
6066906,66,Infection susceptibility increased,10021866,PT,138.04,14.119,45,14112,3476,63471389
6135113,1990,Fibromyalgia,10048439,PT,67.021,10.288,331,464138,80089,62944464
6093860,4830,Pain,10033371,PT,35.152,14.673,127,20922,740501,62727472
6123491,565,Tachycardia,10043071,PT,22.086,12.857,79,18019,118077,63352847
6138015,1990,Carotid artery occlusion,10048964,PT,30.1,10.288,89,464380,4605,63019948
6151531,824,Febrile bone marrow aplasia,10053213,PT,220.742,10.382,228,325407,7097,63156290
6020950,5139,Cervical spinal stenosis,10008313,PT,55.81,11.627,41,123429,2167,63363385
6170643,2302,Decreased appetite,10061428,PT,70.293,15.897,37,40846,251015,63197124
6021779,105,Cholecystectomy,10008611,PT,12.147,10.059,116,420219,10561,63058126
6110040,2807,Respiratory failure,10038695,PT,205.41,11.717,406,75443,101452,63311721
6057834,3909,Hepatorenal failure,10019845,PT,10.678,10.528,6,36397,688,63451931
6048111,105,Forced expiratory volume abnormal,10016985,PT,37.943,10.059,16,420319,70,63068617
6163847,758,Drug resistance,10059866,PT,184.771,11.47,290,200305,22643,63265784
6193556,945,Lip pruritus,10070721,PT,36.785,11.747,16,41141,931,63446934
6065654,2389,Ileus paralytic,10021333,PT,55.942,11.548,50,96193,4501,63388278
6068473,1399,Injection site pain,10022086,PT,21.295,14.088,4,16531,129796,63342691
6105212,192,Pulmonary fibrosis,10037383,PT,10.587,9.886,33,106671,39776,63342542
6201565,4198,Body temperature abnormal,10075265,PT,11.583,10.405,16,110929,2025,63376052
6193098,522,Herbal interaction,10070493,PT,14.969,10.481,6,97791,116,63391109
6042457,4239,Epilepsy,10015037,PT,17.301,11.231,299,967427,26766,62494530
6214104,2813,Troponin abnormal,10084979,PT,15.485,10.016,6,191534,51,63297431
6048313,4293,Fracture delayed union,10017081,PT,13.013,10.281,48,543739,2374,62942861
6130822,1552,Ventricular fibrillation,10047290,PT,50.631,14.636,10,436663,11857,63040492
6027631,4298,Crying,10011469,PT,19.222,10.823,14,139878,23329,63325801
6036006,2708,Drug ineffective,10013709,PT,548.705,12.461,236,69830,1044529,62374427
6037398,4199,Dry mouth,10013781,PT,10.509,9.933,159,182472,77704,63228687
6155096,4199,Anterior chamber inflammation,10054765,PT,16.991,9.933,11,182620,316,63306075
5997088,25,Acute erythroid leukaemia,10000739,PT,22.695,22.156,5,16481,71,63472465
6105040,865,Pulmonary embolism,10037377,PT,94.146,10.33,270,305455,116414,63066883
6062060,2457,Hypertonic bladder,10020853,PT,21.624,11.551,15,25411,3573,63460023
6120874,708,Suicide attempt,10042464,PT,28.665,9.941,69,158609,60849,63269495
5997037,2253,Activated partial thromboplastin time prolonged,10000636,PT,18.909,11.411,42,878064,6851,62604065
6177900,4904,Effusion,10063045,PT,20.106,11.586,49,623625,1669,62863679
6064712,4213,Hypothalamo-pituitary disorder,10021111,PT,29.695,10.89,20,153970,733,63334299
6180269,817,Labelled drug-disease interaction medication error,10064381,PT,30.645,18.04,6,5663,144,63483209
6046767,842,Femur fracture,10016454,PT,33.147,10.231,192,498335,41564,62948931
6056936,5289,Hepatic function abnormal,10019670,PT,47.547,30.641,27,3108,37115,63448772
6173799,1854,Drug intolerance,10061822,PT,76.955,12.672,381,38220,308280,63142141
6032406,4275,Diarrhoea,10012735,PT,79.724,11.333,785,42166,714581,62731490
6178966,2274,Hypophagia,10063743,PT,30.988,11.747,82,60254,31177,63397509
6010534,2068,Blood cholinesterase decreased,10005430,PT,10.898,10.266,5,109466,121,63379430
6078237,1481,Malaise,10025482,PT,19.701,10.469,504,56935,415450,63016133
6033395,4909,Discomfort,10013082,PT,43.439,15.197,28,41530,167346,63280118
6137644,4904,Peripheral swelling,10048959,PT,191.484,11.586,3672,620002,262270,62603078
6093202,1385,Overweight,10033307,PT,10.092,9.848,34,237841,3717,63247430
6048198,4309,Forceps delivery,10016991,PT,42.314,21.067,8,4289,212,63484513
6076215,2537,Long QT syndrome,10024803,PT,33.883,24.015,11,3657,3268,63482086
6092545,1599,Osteoporosis,10031282,PT,13.239,10.859,41,92181,57297,63339503
6078113,941,Magnesium deficiency,10025433,PT,30.133,9.854,16,101867,576,63386563
6206838,4337,Systemic scleroderma,10078638,PT,34.059,17.705,21,106830,960,63381211
6025697,1053,Congenital absence of vertebra,10010320,PT,42.289,9.604,12,174015,36,63314959
6176711,2406,Respiratory tract infection,10062352,PT,41.128,9.592,231,182104,41252,63265435
6154935,1123,Helicobacter infection,10054263,PT,21.699,16.846,4,23447,92781,63372790
6091536,1977,Oral mucosal blistering,10030995,PT,10.737,10.568,16,42294,5717,63440995
6080535,2720,Metastases to liver,10027457,PT,31.152,17.207,4,120345,23635,63345038
6066846,4164,Infection,10021789,PT,24.559,14.581,26,22020,229147,63237829
6028209,4213,Cystitis,10011781,PT,17.001,10.89,72,153918,54919,63280113
6155478,960,Transaminases increased,10054889,PT,17.94,12.779,103,108276,31264,63349379
6142548,1982,Self esteem decreased,10050280,PT,44.66,11.919,22,105493,651,63382856
6115619,78,Sinus congestion,10040742,PT,139.176,22.434,65,10266,18058,63460633
6152877,1232,Off label use,10053762,PT,41.405,11.419,858,57465,673604,62757095
6092182,1404,Osteogenesis imperfecta,10031243,PT,18.78,12.092,9,43230,624,63445159
6145998,1336,Malignant neoplasm progression,10051398,PT,52.441,9.884,180,273702,81941,63133199
6108933,916,Renal failure neonatal,10038447,PT,13.098,10.853,13,686399,176,62802434
6129595,5139,Urticaria,10046735,PT,13.777,11.627,233,123237,165569,63199983
6144375,1395,Wrist surgery,10051062,PT,27.269,11.712,34,497972,841,62990175
6105824,2861,Pulmonary tuberculosis,10037440,PT,25.034,24.306,15,15742,4502,63468763
6049163,1388,Gait inability,10017581,PT,24.265,9.84,280,214378,52679,63221685
6115082,2436,Shared psychotic disorder,10040535,PT,11.157,9.636,4,235091,21,63253906
6208594,2803,Eosinophilic pleural effusion,10080148,PT,40.489,11.047,11,123310,42,63365659
6199339,2448,Small fibre neuropathy,10073928,PT,27.322,10.978,12,64597,451,63423962
6007537,1610,Atrial septal defect,10003664,PT,9.675,9.616,40,166696,6898,63315388
6100768,4957,Pneumonitis chemical,10035745,PT,34.379,18.454,11,48599,225,63440187
6105076,4966,Pulmonary embolism,10037377,PT,105.738,17.839,71,147900,116613,63224438
6143076,2825,Ejection fraction decreased,10050528,PT,84.892,15.316,113,69077,22219,63397613
6008245,1992,Back pain,10003988,PT,68.922,10.171,1336,227562,262809,62997315
6111883,1540,Rheumatoid factor positive,10039080,PT,160.43,10.109,3,132024,84403,63272592
6055025,972,"Hallucination, visual",10019075,PT,58.814,10.001,183,238663,19115,63231061
6148779,2525,Escherichia urinary tract infection,10052238,PT,17.13,14.818,24,345303,11938,63131757
6109692,811,Respiratory depression,10038678,PT,40.611,40.398,14,1331,13701,63473976
6112607,4933,Rotator cuff syndrome,10039227,PT,18.113,15.064,40,427769,13462,63047751
6119185,4965,Status epilepticus,10041962,PT,38.544,11.301,4,220328,15229,63253461
6163012,568,Postrenal failure,10059345,PT,10.309,10.112,7,214176,185,63274654
6034867,1358,Drug abuse,10013654,PT,44.478,11.501,5,54310,72513,63362194
6163336,105,Skin toxicity,10059516,PT,17.054,10.059,5,420330,4709,63063978
6177424,708,Arterial occlusive disease,10062599,PT,74.507,9.941,83,158595,5875,63324469
6158693,2797,Tonsillar haemorrhage,10057450,PT,36.924,11.985,11,34746,250,63454015
6185107,4904,Thyroid cancer,10066474,PT,15.9,11.586,102,623572,5509,62859839
6165121,4979,Joint injury,10060820,PT,31.871,13.994,8,118788,29564,63340662
6013859,2583,Blood thyroid stimulating hormone normal,10005834,PT,28.378,10.617,8,44223,115,63444676
6160772,2843,Retroperitoneal haematoma,10058360,PT,18.548,13.922,9,9648,2904,63476461
6047751,1057,Folliculitis,10016936,PT,55.419,9.759,21,100583,70296,63318122
6173235,1540,Disease progression,10061818,PT,122.3,10.109,51,131976,122707,63234288
6023946,882,Colitis ulcerative,10009900,PT,19.42,11.175,6,88078,26085,63374853
6011955,564,Blood lactic acid increased,10005635,PT,105.283,12.377,66,47817,7020,63434119
6182667,2825,Osteomyelitis bacterial,10065237,PT,43.888,15.316,14,69176,195,63419637
6133061,4337,Weight increased,10047899,PT,38.616,17.705,635,106216,260157,63122014
6067801,5340,Injection site erythema,10022061,PT,85.346,57.475,36,960,83138,63404888
6057261,1552,Hepatitis,10019717,PT,38.458,14.636,431,436242,39357,63012992
6190520,4972,Smoke sensitivity,10069201,PT,146.63,16.353,48,115387,418,63373169
6072845,1384,Joint swelling,10023232,PT,57.773,12.44,36,27729,327630,63133627
6201942,2552,Varicella zoster virus infection,10075611,PT,200.647,11.039,103,134751,2586,63351582
6187681,571,Type 2 diabetes mellitus,10067585,PT,15.035,11.052,11,40060,63857,63385094
6159021,852,Anxiety disorder,10057666,PT,10.654,9.949,27,149324,4023,63335648
6181754,4242,Procedural pain,10064882,PT,177.154,15.824,79,9421,21490,63458032
6063993,633,Hyponatraemia,10021036,PT,31.04,18.192,12,35664,111888,63341458
